email,name,return_path,metadata,substitution_data,tags
anon09273936@sedemo.sink.sparkpostmail.com,Timothy Kuehn,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 63880974}","{""memberType"": ""gold"", ""state"": ""AZ""}","[""fuerte"", ""bacon""]"
anon79659622@sedemo.sink.sparkpostmail.com,Rebecca Ledford,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 4018963}","{""memberType"": ""silver"", ""state"": ""KS""}",[]
anon60994663@sedemo.sink.sparkpostmail.com,Christopher Wade,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 63599992}","{""memberType"": ""gold"", ""state"": ""KS""}","[""bacon""]"
anon74381766@sedemo.sink.sparkpostmail.com,John Mclarney,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 70287052}","{""memberType"": ""silver"", ""state"": ""KS""}",[]
anon67114994@sedemo.sink.sparkpostmail.com,Jamey Fowler,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 41484461}","{""memberType"": ""platinum"", ""state"": ""CT""}","[""bacon"", ""fuerte""]"
anon17934050@sedemo.sink.sparkpostmail.com,Patricia Taylor,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 44570307}","{""memberType"": ""bronze"", ""state"": ""MT""}","[""fuerte"", ""bacon""]"
anon42824326@sedemo.sink.sparkpostmail.com,Brian Mickle,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 25178162}","{""memberType"": ""bronze"", ""state"": ""FM""}","[""fuerte"", ""bacon""]"
anon72274396@sedemo.sink.sparkpostmail.com,Esperanza Copher,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 46503638}","{""memberType"": ""gold"", ""state"": ""FM""}",[]
anon15517632@sedemo.sink.sparkpostmail.com,Russell Mallari,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 72763525}","{""memberType"": ""platinum"", ""state"": ""NH""}","[""lamb hass"", ""fuerte"", ""hass"", ""gwen"", ""bacon""]"
anon49591151@sedemo.sink.sparkpostmail.com,Wallace Ackerman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 56833850}","{""memberType"": ""gold"", ""state"": ""VA""}","[""fuerte"", ""bacon"", ""gwen""]"
anon66684983@sedemo.sink.sparkpostmail.com,Russell Ramgel,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 19788791}","{""memberType"": ""silver"", ""state"": ""ME""}","[""fuerte"", ""bacon""]"
anon15338987@sedemo.sink.sparkpostmail.com,Lela Wiker,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 30926478}","{""memberType"": ""platinum"", ""state"": ""TX""}","[""bacon"", ""pinkerton"", ""gwen"", ""reed"", ""hass"", ""lamb hass"", ""fuerte""]"
anon06037963@sedemo.sink.sparkpostmail.com,Timothy Young,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 15434054}","{""memberType"": ""gold"", ""state"": ""PA""}","[""gwen"", ""pinkerton"", ""hass"", ""lamb hass"", ""fuerte"", ""bacon""]"
anon85627162@sedemo.sink.sparkpostmail.com,James Clark,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 33501981}","{""memberType"": ""bronze"", ""state"": ""KY""}","[""bacon""]"
anon94324060@sedemo.sink.sparkpostmail.com,Bryce Clark,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 85518793}","{""memberType"": ""gold"", ""state"": ""OH""}",[]
anon32189858@sedemo.sink.sparkpostmail.com,Charles Hill,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 32326375}","{""memberType"": ""bronze"", ""state"": ""ND""}",[]
anon89377100@sedemo.sink.sparkpostmail.com,Richard Wieczorek,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 1272655}","{""memberType"": ""silver"", ""state"": ""WI""}","[""lamb hass"", ""gwen"", ""fuerte"", ""bacon"", ""hass""]"
anon80566315@sedemo.sink.sparkpostmail.com,Josephine Dell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 12207634}","{""memberType"": ""bronze"", ""state"": ""UT""}","[""hass"", ""fuerte"", ""lamb hass"", ""pinkerton"", ""gwen"", ""bacon""]"
anon55816830@sedemo.sink.sparkpostmail.com,Kristopher Gruwell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 8653828}","{""memberType"": ""platinum"", ""state"": ""TX""}",[]
anon59139249@sedemo.sink.sparkpostmail.com,Fatima Mickle,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 28503012}","{""memberType"": ""silver"", ""state"": ""NM""}",[]
anon26879973@sedemo.sink.sparkpostmail.com,Rodney Ledford,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 79681349}","{""memberType"": ""silver"", ""state"": ""MA""}","[""hass"", ""lamb hass"", ""fuerte"", ""bacon"", ""gwen""]"
anon44455781@sedemo.sink.sparkpostmail.com,Irma Ostrov,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 73243621}","{""memberType"": ""bronze"", ""state"": ""OH""}","[""pinkerton"", ""hass"", ""fuerte"", ""gwen"", ""lamb hass"", ""reed"", ""bacon""]"
anon01651979@sedemo.sink.sparkpostmail.com,Brian Powell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 59789923}","{""memberType"": ""platinum"", ""state"": ""AK""}","[""pinkerton"", ""gwen"", ""bacon"", ""lamb hass"", ""fuerte"", ""hass""]"
anon51127672@sedemo.sink.sparkpostmail.com,Elizabeth Dell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 50229776}","{""memberType"": ""silver"", ""state"": ""MD""}","[""bacon"", ""lamb hass"", ""gwen"", ""pinkerton"", ""hass"", ""fuerte""]"
anon24009148@sedemo.sink.sparkpostmail.com,Melissa Dorf,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 69914950}","{""memberType"": ""platinum"", ""state"": ""AL""}","[""lamb hass"", ""hass"", ""fuerte"", ""bacon"", ""gwen"", ""pinkerton""]"
anon98345040@sedemo.sink.sparkpostmail.com,Joe Sneed,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 72213258}","{""memberType"": ""platinum"", ""state"": ""WA""}","[""fuerte"", ""bacon""]"
anon77646785@sedemo.sink.sparkpostmail.com,Jessica Jones,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 25468866}","{""memberType"": ""bronze"", ""state"": ""PR""}","[""fuerte"", ""lamb hass"", ""gwen"", ""pinkerton"", ""hass"", ""bacon""]"
anon57589918@sedemo.sink.sparkpostmail.com,Fatima Hill,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 73331667}","{""memberType"": ""bronze"", ""state"": ""NJ""}","[""gwen"", ""bacon"", ""hass"", ""fuerte""]"
anon79943743@sedemo.sink.sparkpostmail.com,Jerry Rodas,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 84360251}","{""memberType"": ""bronze"", ""state"": ""TN""}","[""lamb hass"", ""bacon"", ""fuerte"", ""pinkerton"", ""hass"", ""gwen""]"
anon88830178@sedemo.sink.sparkpostmail.com,Kimberly Yates,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 5339730}","{""memberType"": ""bronze"", ""state"": ""UT""}","[""pinkerton"", ""gwen"", ""reed"", ""lamb hass"", ""hass"", ""bacon"", ""fuerte""]"
anon40611170@sedemo.sink.sparkpostmail.com,Wallace Yates,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 25094100}","{""memberType"": ""silver"", ""state"": ""MI""}","[""hass"", ""fuerte"", ""lamb hass"", ""bacon"", ""gwen""]"
anon09965915@sedemo.sink.sparkpostmail.com,Bryce Mallari,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 92748160}","{""memberType"": ""platinum"", ""state"": ""SC""}","[""bacon"", ""fuerte""]"
anon32393339@sedemo.sink.sparkpostmail.com,Richard Wieczorek,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 58256339}","{""memberType"": ""silver"", ""state"": ""OH""}","[""bacon"", ""hass"", ""lamb hass"", ""reed"", ""pinkerton"", ""gwen"", ""fuerte""]"
anon17747354@sedemo.sink.sparkpostmail.com,Marjorie Mcglothlin,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 34275896}","{""memberType"": ""silver"", ""state"": ""NJ""}",[]
anon71792186@sedemo.sink.sparkpostmail.com,Brandon Wieczorek,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 22120763}","{""memberType"": ""gold"", ""state"": ""GU""}","[""hass"", ""pinkerton"", ""lamb hass"", ""gwen"", ""fuerte"", ""bacon""]"
anon98364434@sedemo.sink.sparkpostmail.com,Roger Hummer,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 91855600}","{""memberType"": ""bronze"", ""state"": ""UT""}","[""bacon""]"
anon67932220@sedemo.sink.sparkpostmail.com,Elizabeth Gonzalez,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 68394999}","{""memberType"": ""bronze"", ""state"": ""IL""}","[""hass"", ""fuerte"", ""bacon"", ""gwen""]"
anon62951624@sedemo.sink.sparkpostmail.com,Michael Trawick,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 23952685}","{""memberType"": ""gold"", ""state"": ""MT""}",[]
anon47810354@sedemo.sink.sparkpostmail.com,Lupe Lewis,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 57362680}","{""memberType"": ""gold"", ""state"": ""ME""}","[""gwen"", ""bacon"", ""fuerte"", ""hass""]"
anon56195658@sedemo.sink.sparkpostmail.com,Mildred Engel,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 5978253}","{""memberType"": ""bronze"", ""state"": ""DE""}","[""bacon"", ""fuerte"", ""lamb hass"", ""hass"", ""gwen""]"
anon81735434@sedemo.sink.sparkpostmail.com,Crystal Coleman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 10715976}","{""memberType"": ""platinum"", ""state"": ""IA""}","[""bacon"", ""hass"", ""gwen"", ""lamb hass"", ""fuerte""]"
anon01301853@sedemo.sink.sparkpostmail.com,Robert Ledford,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 85269825}","{""memberType"": ""platinum"", ""state"": ""RI""}","[""bacon"", ""gwen"", ""fuerte""]"
anon09675557@sedemo.sink.sparkpostmail.com,Faye Browning,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 25472572}","{""memberType"": ""platinum"", ""state"": ""LA""}","[""reed"", ""gwen"", ""pinkerton"", ""bacon"", ""fuerte"", ""hass"", ""lamb hass""]"
anon57855733@sedemo.sink.sparkpostmail.com,Charles Amundson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 44825867}","{""memberType"": ""gold"", ""state"": ""DC""}","[""gwen"", ""lamb hass"", ""hass"", ""pinkerton"", ""fuerte"", ""bacon""]"
anon23593600@sedemo.sink.sparkpostmail.com,Patricia Mcglothlin,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 81926069}","{""memberType"": ""gold"", ""state"": ""WV""}","[""bacon"", ""fuerte"", ""gwen""]"
anon59599632@sedemo.sink.sparkpostmail.com,Rachael Acevedo,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 79451924}","{""memberType"": ""gold"", ""state"": ""MH""}","[""fuerte"", ""bacon"", ""lamb hass"", ""hass"", ""gwen"", ""pinkerton""]"
anon44112624@sedemo.sink.sparkpostmail.com,Marjorie Hummer,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 22024980}","{""memberType"": ""platinum"", ""state"": ""TX""}","[""fuerte"", ""bacon"", ""gwen""]"
anon81267589@sedemo.sink.sparkpostmail.com,Lessie Tate,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 75256314}","{""memberType"": ""platinum"", ""state"": ""AR""}","[""hass"", ""pinkerton"", ""gwen"", ""bacon"", ""fuerte"", ""lamb hass""]"
anon10289264@sedemo.sink.sparkpostmail.com,Laura Haraway,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 11651014}","{""memberType"": ""silver"", ""state"": ""WY""}","[""fuerte"", ""bacon"", ""reed"", ""gwen"", ""hass"", ""lamb hass"", ""pinkerton""]"
anon66053449@sedemo.sink.sparkpostmail.com,Gerald Butler,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 56078157}","{""memberType"": ""bronze"", ""state"": ""OR""}","[""bacon""]"
anon70020380@sedemo.sink.sparkpostmail.com,Eric Lewis,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 28067096}","{""memberType"": ""bronze"", ""state"": ""KY""}","[""fuerte"", ""reed"", ""pinkerton"", ""bacon"", ""hass"", ""gwen"", ""lamb hass""]"
anon48475573@sedemo.sink.sparkpostmail.com,Lela Graham,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 74659546}","{""memberType"": ""platinum"", ""state"": ""NV""}","[""bacon"", ""gwen"", ""lamb hass"", ""fuerte"", ""hass""]"
anon63485046@sedemo.sink.sparkpostmail.com,Maurice Stimpert,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 19511166}","{""memberType"": ""platinum"", ""state"": ""WY""}",[]
anon07431732@sedemo.sink.sparkpostmail.com,Jill Gonzalez,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 94991582}","{""memberType"": ""gold"", ""state"": ""MP""}","[""bacon""]"
anon12264165@sedemo.sink.sparkpostmail.com,Wallace Mclarney,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 91213968}","{""memberType"": ""platinum"", ""state"": ""CA""}","[""fuerte"", ""hass"", ""bacon"", ""gwen"", ""lamb hass""]"
anon20044044@sedemo.sink.sparkpostmail.com,Kisha Crawford,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 41530228}","{""memberType"": ""silver"", ""state"": ""MP""}","[""bacon"", ""fuerte"", ""gwen"", ""hass""]"
anon69826326@sedemo.sink.sparkpostmail.com,Joe Nooner,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 52880938}","{""memberType"": ""platinum"", ""state"": ""MP""}",[]
anon47104377@sedemo.sink.sparkpostmail.com,Melanie Dell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 84711765}","{""memberType"": ""gold"", ""state"": ""DC""}","[""bacon""]"
anon51540760@sedemo.sink.sparkpostmail.com,Hattie Copher,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 31056831}","{""memberType"": ""platinum"", ""state"": ""NC""}","[""bacon"", ""gwen"", ""fuerte""]"
anon85778102@sedemo.sink.sparkpostmail.com,Stephanie Amundson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 62536918}","{""memberType"": ""gold"", ""state"": ""IL""}","[""gwen"", ""bacon"", ""fuerte"", ""hass"", ""lamb hass""]"
anon47986840@sedemo.sink.sparkpostmail.com,Letha Bell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 95782748}","{""memberType"": ""bronze"", ""state"": ""AK""}","[""hass"", ""gwen"", ""reed"", ""lamb hass"", ""bacon"", ""fuerte"", ""pinkerton""]"
anon36105006@sedemo.sink.sparkpostmail.com,Esperanza Holder,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 73919824}","{""memberType"": ""gold"", ""state"": ""ID""}","[""hass"", ""gwen"", ""reed"", ""fuerte"", ""bacon"", ""lamb hass"", ""pinkerton""]"
anon88302301@sedemo.sink.sparkpostmail.com,William Green,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 5707152}","{""memberType"": ""bronze"", ""state"": ""OR""}","[""gwen"", ""fuerte"", ""bacon""]"
anon32790357@sedemo.sink.sparkpostmail.com,Roger Hursey,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 12394023}","{""memberType"": ""silver"", ""state"": ""CA""}","[""bacon"", ""fuerte""]"
anon74136567@sedemo.sink.sparkpostmail.com,Irma Dellinger,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 64123892}","{""memberType"": ""platinum"", ""state"": ""AL""}",[]
anon60096288@sedemo.sink.sparkpostmail.com,Rebecca Mickle,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 94248723}","{""memberType"": ""silver"", ""state"": ""IA""}","[""gwen"", ""bacon"", ""fuerte"", ""hass""]"
anon84473234@sedemo.sink.sparkpostmail.com,Laura Kuehn,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 18337494}","{""memberType"": ""silver"", ""state"": ""MO""}","[""bacon""]"
anon34175781@sedemo.sink.sparkpostmail.com,Ella Butler,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 25356942}","{""memberType"": ""platinum"", ""state"": ""ND""}","[""bacon"", ""fuerte""]"
anon02066267@sedemo.sink.sparkpostmail.com,Patricia Haraway,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 41052095}","{""memberType"": ""platinum"", ""state"": ""NH""}","[""fuerte"", ""bacon"", ""lamb hass"", ""hass"", ""gwen""]"
anon81569242@sedemo.sink.sparkpostmail.com,Kisha Acevedo,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 45367599}","{""memberType"": ""platinum"", ""state"": ""IA""}","[""bacon""]"
anon06189720@sedemo.sink.sparkpostmail.com,Byron Holder,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 1190271}","{""memberType"": ""gold"", ""state"": ""IL""}","[""fuerte"", ""bacon""]"
anon79645834@sedemo.sink.sparkpostmail.com,Joe Lau,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 7226269}","{""memberType"": ""silver"", ""state"": ""DE""}","[""gwen"", ""lamb hass"", ""reed"", ""fuerte"", ""bacon"", ""hass"", ""pinkerton""]"
anon66351217@sedemo.sink.sparkpostmail.com,Bryce Bubar,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 57449773}","{""memberType"": ""gold"", ""state"": ""VA""}",[]
anon82439079@sedemo.sink.sparkpostmail.com,Richard Cribbs,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 66731492}","{""memberType"": ""bronze"", ""state"": ""OH""}","[""fuerte"", ""bacon"", ""hass"", ""gwen""]"
anon11241197@sedemo.sink.sparkpostmail.com,Letha Torres,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 92860184}","{""memberType"": ""gold"", ""state"": ""NM""}","[""bacon""]"
anon00764348@sedemo.sink.sparkpostmail.com,Curtis Hursey,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 70731657}","{""memberType"": ""bronze"", ""state"": ""VA""}","[""bacon""]"
anon03547744@sedemo.sink.sparkpostmail.com,Lela Bennett,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 22962765}","{""memberType"": ""gold"", ""state"": ""MN""}","[""pinkerton"", ""fuerte"", ""reed"", ""lamb hass"", ""bacon"", ""hass"", ""gwen""]"
anon01385616@sedemo.sink.sparkpostmail.com,Marjorie Trawick,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 52549759}","{""memberType"": ""platinum"", ""state"": ""NM""}","[""lamb hass"", ""bacon"", ""gwen"", ""fuerte"", ""hass""]"
anon88094715@sedemo.sink.sparkpostmail.com,Brian Mcculla,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 19066759}","{""memberType"": ""platinum"", ""state"": ""CA""}","[""gwen"", ""fuerte"", ""bacon""]"
anon26143077@sedemo.sink.sparkpostmail.com,Ella Velazquez,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 77913801}","{""memberType"": ""silver"", ""state"": ""TN""}","[""bacon"", ""fuerte"", ""gwen""]"
anon38416236@sedemo.sink.sparkpostmail.com,Kisha Jones,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 98838836}","{""memberType"": ""silver"", ""state"": ""NY""}","[""fuerte"", ""bacon"", ""gwen""]"
anon27403944@sedemo.sink.sparkpostmail.com,William Guzman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 56618910}","{""memberType"": ""platinum"", ""state"": ""MH""}","[""bacon"", ""fuerte"", ""gwen"", ""pinkerton"", ""hass"", ""lamb hass""]"
anon81556184@sedemo.sink.sparkpostmail.com,Tim Denman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 8683327}","{""memberType"": ""bronze"", ""state"": ""FL""}","[""gwen"", ""lamb hass"", ""reed"", ""pinkerton"", ""hass"", ""fuerte"", ""bacon""]"
anon30767318@sedemo.sink.sparkpostmail.com,Shelia Brunson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 80038135}","{""memberType"": ""platinum"", ""state"": ""GA""}","[""bacon""]"
anon83566149@sedemo.sink.sparkpostmail.com,Jill Statum,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 9704387}","{""memberType"": ""silver"", ""state"": ""MD""}",[]
anon48784586@sedemo.sink.sparkpostmail.com,Brian Mickle,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 76659086}","{""memberType"": ""gold"", ""state"": ""MA""}","[""gwen"", ""hass"", ""bacon"", ""fuerte""]"
anon08105976@sedemo.sink.sparkpostmail.com,Ruby Hawthorne,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 98606192}","{""memberType"": ""bronze"", ""state"": ""TN""}","[""bacon""]"
anon44654995@sedemo.sink.sparkpostmail.com,Bryce Dickhoff,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 75550699}","{""memberType"": ""gold"", ""state"": ""IN""}","[""lamb hass"", ""gwen"", ""hass"", ""bacon"", ""fuerte""]"
anon70381337@sedemo.sink.sparkpostmail.com,James Brunson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 53860118}","{""memberType"": ""gold"", ""state"": ""ND""}","[""hass"", ""gwen"", ""reed"", ""bacon"", ""pinkerton"", ""fuerte"", ""lamb hass""]"
anon03377970@sedemo.sink.sparkpostmail.com,Marjorie Dickhoff,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 51934594}","{""memberType"": ""gold"", ""state"": ""WV""}","[""bacon""]"
anon64351217@sedemo.sink.sparkpostmail.com,Patricia Dorf,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 40882945}","{""memberType"": ""gold"", ""state"": ""SC""}","[""bacon""]"
anon91122141@sedemo.sink.sparkpostmail.com,Lessie Engel,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 55838504}","{""memberType"": ""bronze"", ""state"": ""PA""}","[""pinkerton"", ""fuerte"", ""hass"", ""gwen"", ""lamb hass"", ""bacon"", ""reed""]"
anon15035266@sedemo.sink.sparkpostmail.com,Bryce Wieczorek,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 1666852}","{""memberType"": ""silver"", ""state"": ""AZ""}","[""fuerte"", ""hass"", ""gwen"", ""bacon""]"
anon30884681@sedemo.sink.sparkpostmail.com,Margie Hawthorne,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 54190455}","{""memberType"": ""gold"", ""state"": ""CA""}","[""fuerte"", ""gwen"", ""bacon""]"
anon39638623@sedemo.sink.sparkpostmail.com,Rodney Hursey,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 32847678}","{""memberType"": ""bronze"", ""state"": ""MI""}","[""bacon""]"
anon26326543@sedemo.sink.sparkpostmail.com,Thomas Coleman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 91281051}","{""memberType"": ""gold"", ""state"": ""DC""}","[""gwen"", ""hass"", ""lamb hass"", ""fuerte"", ""bacon""]"
anon19292550@sedemo.sink.sparkpostmail.com,James Taylor,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 17613467}","{""memberType"": ""bronze"", ""state"": ""MN""}",[]
